x,y,val
43,122,1
43,123,1
43,124,1
43,125,1
43,126,0
43,127,0
43,128,0
43,129,0
43,130,1
43,131,1
43,132,1
43,133,1
43,134,1
43,135,0
43,136,0
43,137,0
43,138,0
43,139,0
43,140,1
43,141,1
43,142,1
43,143,1
43,144,1
43,145,1
43,146,1
43,147,1
43,148,1
43,149,1
43,150,1
43,151,1
43,152,1
43,153,0
43,154,0
43,155,0
43,156,0
43,157,0
43,158,1
43,159,1
43,160,1
43,161,1
43,162,1
43,163,0
43,164,0
43,165,0
43,166,0
43,167,1
43,168,1
43,169,1
43,170,1
43,171,1
43,172,0
43,173,0
43,174,0
43,175,0
43,176,0
43,177,1
43,178,1
43,179,1
43,180,1
43,181,0
43,182,0
43,183,0
43,184,0
43,185,0
43,186,1
43,187,1
43,188,1
43,189,1
43,190,1
43,191,0
43,192,0
43,193,0
43,194,0
43,195,0
43,196,0
43,197,0
43,198,0
43,199,0
44,0,0
44,1,0
44,2,0
44,3,0
44,4,0
44,5,1
44,6,1
44,7,1
44,8,1
44,9,1
44,10,1
44,11,1
44,12,1
44,13,1
44,14,1
44,15,1
44,16,1
44,17,1
44,18,1
44,19,1
44,20,1
44,21,1
44,22,1
44,23,1
44,24,1
44,25,1
44,26,1
44,27,1
44,28,0
44,29,0
44,30,0
44,31,0
44,32,0
44,33,1
44,34,1
44,35,1
44,36,1
44,37,1
44,38,1
44,39,1
44,40,1
44,41,1
44,42,1
44,43,1
44,44,1
44,45,1
44,46,1
44,47,1
44,48,1
44,49,1
44,50,1
44,51,1
44,52,1
44,53,1
44,54,1
44,55,1
44,56,1
44,57,1
44,58,1
44,59,1
44,60,1
44,61,1
44,62,1
44,63,1
44,64,1
44,65,1
44,66,1
44,67,1
44,68,1
44,69,1
44,70,1
44,71,1
44,72,1
44,73,1
44,74,1
44,75,1
44,76,1
44,77,1
44,78,1
44,79,1
44,80,1
44,81,1
44,82,1
44,83,1
44,84,0
44,85,0
44,86,0
44,87,0
44,88,0
44,89,0
44,90,0
44,91,0
44,92,0
44,93,0
44,94,0
44,95,0
44,96,0
44,97,0
44,98,0
44,99,0
44,100,0
44,101,0
44,102,1
44,103,1
44,104,1
44,105,1
44,106,1
44,107,1
44,108,1
44,109,1
44,110,1
44,111,1
44,112,0
44,113,0
44,114,0
44,115,0
44,116,1
44,117,1
44,118,1
44,119,1
44,120,1
44,121,1
44,122,1
44,123,1
44,124,1
44,125,1
44,126,0
44,127,0
44,128,0
44,129,0
44,130,1
44,131,1
44,132,1
44,133,1
44,134,1
44,135,0
44,136,0
44,137,0
44,138,0
44,139,0
44,140,1
44,141,1
44,142,1
44,143,1
44,144,1
44,145,1
44,146,1
44,147,1
44,148,1
44,149,1
44,150,1
44,151,1
44,152,1
44,153,0
44,154,0
44,155,0
44,156,0
44,157,0
44,158,1
44,159,1
44,160,1
44,161,1
44,162,1
44,163,0
44,164,0
44,165,0
44,166,0
44,167,1
44,168,1
44,169,1
44,170,1
44,171,1
44,172,0
44,173,0
44,174,0
44,175,0
44,176,0
44,177,1
44,178,1
44,179,1
44,180,1
44,181,0
44,182,0
44,183,0
44,184,0
44,185,0
44,186,1
44,187,1
44,188,1
44,189,1
44,190,1
44,191,0
44,192,0
44,193,0
44,194,0
44,195,0
44,196,0
44,197,0
44,198,0
44,199,0
45,0,0
45,1,0
45,2,0
45,3,0
45,4,0
45,5,1
45,6,1
45,7,1
45,8,1
45,9,1
45,10,1
45,11,1
45,12,1
45,13,1
45,14,1
45,15,1
45,16,1
45,17,1
45,18,1
45,19,1
45,20,1
45,21,1
45,22,1
45,23,1
45,24,1
45,25,1
45,26,1
45,27,1
45,28,0
45,29,0
45,30,0
45,31,0
45,32,0
45,33,1
45,34,1
45,35,1
45,36,1
45,37,1
45,38,1
45,39,1
45,40,1
45,41,1
45,42,1
45,43,1
45,44,1
45,45,1
45,46,1
45,47,1
45,48,1
45,49,1
45,50,1
45,51,1
45,52,1
45,53,1
45,54,1
45,55,1
45,56,1
45,57,1
45,58,1
45,59,1
45,60,1
45,61,1
45,62,1
45,63,1
45,64,1
45,65,1
45,66,1
45,67,1
45,68,1
45,69,1
45,70,1
45,71,1
45,72,1
45,73,1
45,74,1
45,75,1
45,76,1
45,77,1
45,78,1
45,79,1
45,80,1
45,81,1
45,82,1
45,83,1
45,84,0
45,85,0
45,86,0
45,87,0
45,88,0
45,89,0
45,90,0
45,91,0
45,92,0
45,93,0
45,94,0
45,95,0
45,96,0
45,97,0
45,98,0
45,99,0
45,100,0
45,101,0
45,102,1
45,103,1
45,104,1
45,105,1
45,106,1
45,107,1
45,108,1
45,109,1
45,110,1
45,111,1
45,112,0
45,113,0
45,114,0
45,115,0
45,116,1
45,117,1
45,118,1
45,119,1
45,120,1
45,121,1
45,122,1
45,123,1
45,124,1
45,125,1
45,126,0
45,127,0
45,128,0
45,129,0
45,130,1
45,131,1
45,132,1
45,133,1
45,134,1
45,135,0
45,136,0
45,137,0
45,138,0
45,139,0
45,140,1
45,141,1
45,142,1
45,143,1
45,144,1
45,145,1
45,146,1
45,147,1
45,148,1
45,149,1
45,150,1
45,151,1
45,152,1
45,153,0
45,154,0
45,155,0
45,156,0
45,157,0
45,158,1
45,159,1
45,160,1
45,161,1
45,162,1
45,163,0
45,164,0
45,165,0
45,166,0
45,167,1
45,168,1
45,169,1
45,170,1
45,171,1
45,172,0
45,173,0
45,174,0
45,175,0
45,176,0
45,177,1
45,178,1
45,179,1
45,180,1
45,181,0
45,182,0
45,183,0
45,184,0
45,185,0
45,186,1
45,187,1
45,188,1
45,189,1
45,190,1
45,191,0
45,192,0
45,193,0
45,194,0
45,195,0
45,196,0
45,197,0
45,198,0
45,199,0
46,0,0
46,1,0
46,2,0
46,3,0
46,4,0
46,5,1
46,6,1
46,7,1
46,8,1
46,9,1
46,10,1
46,11,1
46,12,1
46,13,1
46,14,1
46,15,1
46,16,1
46,17,1
46,18,1
46,19,1
46,20,1
46,21,1
46,22,1
46,23,1
46,24,1
46,25,1
46,26,1
46,27,1
46,28,0
46,29,0
46,30,0
46,31,0
46,32,0
46,33,1
46,34,1
46,35,1
46,36,1
46,37,1
46,38,1
46,39,1
46,40,1
46,41,1
46,42,1
46,43,1
46,44,1
46,45,1
46,46,1
46,47,1
46,48,1
46,49,1
46,50,1
46,51,1
46,52,1
46,53,1
46,54,1
46,55,1
46,56,1
46,57,1
46,58,1
46,59,1
46,60,1
46,61,1
46,62,1
46,63,1
46,64,1
46,65,1
46,66,1
46,67,1
46,68,1
46,69,1
46,70,1
46,71,1
46,72,1
46,73,1
46,74,1
46,75,1
46,76,1
46,77,1
46,78,1
46,79,1
46,80,1
46,81,1
46,82,1
46,83,1
46,84,0
46,85,0
46,86,0
46,87,0
46,88,0
46,89,0
46,90,0
46,91,0
46,92,0
46,93,0
46,94,0
46,95,0
46,96,0
46,97,0
46,98,0
46,99,0
46,100,0
46,101,0
46,102,1
46,103,1
46,104,1
46,105,1
46,106,1
46,107,1
46,108,1
46,109,1
46,110,1
46,111,1
46,112,0
46,113,0
46,114,0
46,115,0
46,116,1
46,117,1
46,118,1
46,119,1
46,120,1
46,121,1
46,122,1
46,123,1
46,124,1
46,125,1
46,126,0
46,127,0
46,128,0
46,129,0
46,130,1
46,131,1
46,132,1
46,133,1
46,134,1
46,135,0
46,136,0
46,137,0
46,138,0
46,139,0
46,140,1
46,141,1
46,142,1
46,143,1
46,144,1
46,145,1
46,146,1
46,147,1
46,148,1
46,149,1
46,150,1
46,151,1
46,152,1
46,153,0
46,154,0
46,155,0
46,156,0
46,157,0
46,158,1
46,159,1
46,160,1
46,161,1
46,162,1
46,163,0
46,164,0
46,165,0
46,166,0
46,167,1
46,168,1
46,169,1
46,170,1
46,171,1
46,172,0
46,173,0
46,174,0
46,175,0
46,176,0
46,177,1
46,178,1
46,179,1
46,180,1
46,181,0
46,182,0
46,183,0
46,184,0
46,185,0
46,186,1
46,187,1
46,188,1
46,189,1
46,190,1
46,191,0
46,192,0
46,193,0
46,194,0
46,195,0
46,196,0
46,197,0
46,198,0
46,199,0
47,0,0
47,1,0
47,2,0
47,3,0
47,4,0
47,5,0
47,6,0
47,7,0
47,8,0
47,9,0
47,10,0
47,11,0
47,12,0
47,13,0
47,14,0
47,15,0
47,16,0
47,17,0
47,18,0
47,19,1
47,20,1
47,21,1
47,22,1
47,23,1
47,24,1
47,25,1
47,26,1
47,27,1
47,28,0
47,29,0
47,30,0
47,31,0
47,32,0
47,33,0
47,34,0
47,35,0
47,36,0
47,37,1
47,38,1
47,39,1
47,40,1
47,41,1
47,42,0
47,43,0
47,44,0
47,45,0
47,46,0
47,47,0
47,48,0
47,49,0
47,50,0
47,51,0
47,52,0
47,53,0
47,54,0
47,55,0
47,56,1
47,57,1
47,58,1
47,59,1
47,60,1
47,61,1
47,62,1
47,63,1
47,64,1
47,65,0
47,66,0
47,67,0
47,68,0
47,69,0
47,70,1
47,71,1
47,72,1
47,73,1
47,74,0
47,75,0
47,76,0
47,77,0
47,78,0
47,79,0
47,80,0
47,81,0
47,82,0
47,83,0
47,84,0
47,85,0
47,86,0
47,87,0
47,88,1
47,89,1
47,90,1
47,91,1
47,92,1
47,93,0
47,94,0
47,95,0
47,96,0
47,97,0
47,98,1
47,99,1
47,100,1
47,101,1
47,102,0
47,103,0
47,104,0
47,105,0
47,106,0
47,107,1
47,108,1
47,109,1
47,110,1
47,111,1
47,112,0
47,113,0
47,114,0
47,115,0
47,116,0
47,117,0
47,118,0
47,119,0
47,120,0
47,121,1
47,122,1
47,123,1
47,124,1
47,125,1
47,126,0
47,127,0
47,128,0
47,129,0
47,130,0
47,131,0
47,132,0
47,133,0
47,134,0
47,135,1
47,136,1
47,137,1
47,138,1
47,139,1
47,140,0
47,141,0
47,142,0
47,143,0
47,144,1
47,145,1
47,146,1
47,147,1
47,148,1
47,149,1
47,150,1
47,151,1
47,152,1
47,153,1
47,154,1
47,155,1
47,156,1
47,157,1
47,158,1
47,159,1
47,160,1
47,161,1
47,162,1
47,163,1
47,164,1
47,165,1
47,166,1
47,167,1
47,168,1
47,169,1
47,170,1
47,171,1
47,172,1
47,173,1
47,174,1
47,175,1
47,176,1
47,177,1
47,178,1
47,179,1
47,180,1
47,181,0
47,182,0
47,183,0
47,184,0
47,185,0
47,186,1
47,187,1
47,188,1
47,189,1
47,190,1
47,191,1
47,192,1
47,193,1
47,194,1
47,195,0
47,196,0
47,197,0
47,198,0
47,199,0
48,0,0
48,1,0
48,2,0
48,3,0
48,4,0
48,5,0
48,6,0
48,7,0
48,8,0
48,9,0
48,10,0
48,11,0
48,12,0
48,13,0
48,14,0
48,15,0
48,16,0
48,17,0
48,18,0
48,19,1
48,20,1
48,21,1
48,22,1
48,23,1
48,24,1
48,25,1
48,26,1
48,27,1
48,28,0
48,29,0
48,30,0
48,31,0
48,32,0
48,33,0
48,34,0
48,35,0
48,36,0
48,37,1
48,38,1
48,39,1
48,40,1
48,41,1
48,42,0
48,43,0
48,44,0
48,45,0
48,46,0
48,47,0
48,48,0
48,49,0
48,50,0
48,51,0
48,52,0
48,53,0
48,54,0
48,55,0
48,56,1
48,57,1
48,58,1
48,59,1
48,60,1
48,61,1
48,62,1
48,63,1
48,64,1
48,65,0
48,66,0
48,67,0
48,68,0
48,69,0
48,70,1
48,71,1
48,72,1
48,73,1
48,74,0
48,75,0
48,76,0
48,77,0
48,78,0
48,79,0
48,80,0
48,81,0
48,82,0
48,83,0
48,84,0
48,85,0
48,86,0
48,87,0
48,88,1
48,89,1
48,90,1
48,91,1
48,92,1
48,93,0
48,94,0
48,95,0
48,96,0
48,97,0
48,98,1
48,99,1
48,100,1
48,101,1
48,102,0
48,103,0
48,104,0
48,105,0
48,106,0
48,107,1
48,108,1
48,109,1
48,110,1
48,111,1
48,112,0
48,113,0
48,114,0
48,115,0
48,116,0
48,117,0
48,118,0
48,119,0
48,120,0
48,121,1
48,122,1
48,123,1
48,124,1
48,125,1
48,126,0
48,127,0
48,128,0
48,129,0
48,130,0
48,131,0
48,132,0
48,133,0
48,134,0
48,135,1
48,136,1
48,137,1
48,138,1
48,139,1
48,140,0
48,141,0
48,142,0
48,143,0
48,144,1
48,145,1
48,146,1
48,147,1
48,148,1
48,149,1
48,150,1
48,151,1
48,152,1
48,153,1
48,154,1
48,155,1
48,156,1
48,157,1
48,158,1
48,159,1
48,160,1
48,161,1
48,162,1
48,163,1
48,164,1
48,165,1
48,166,1
48,167,1
48,168,1
48,169,1
48,170,1
48,171,1
48,172,1
48,173,1
48,174,1
48,175,1
48,176,1
48,177,1
48,178,1
48,179,1
48,180,1
48,181,0
48,182,0
48,183,0
48,184,0
48,185,0
48,186,1
48,187,1
48,188,1
48,189,1
48,190,1
48,191,1
48,192,1
48,193,1
48,194,1
48,195,0
48,196,0
48,197,0
48,198,0
48,199,0
49,0,0
49,1,0
49,2,0
49,3,0
49,4,0
49,5,0
49,6,0
49,7,0
49,8,0
49,9,0
49,10,0
49,11,0
49,12,0
49,13,0
49,14,0
49,15,0
49,16,0
49,17,0
49,18,0
49,19,1
49,20,1
49,21,1
49,22,1
49,23,1
49,24,1
49,25,1
49,26,1
49,27,1
49,28,0
49,29,0
49,30,0
49,31,0
49,32,0
49,33,0
49,34,0
49,35,0
49,36,0
49,37,1
49,38,1
49,39,1
49,40,1
49,41,1
49,42,0
49,43,0
49,44,0
49,45,0
49,46,0
49,47,0
49,48,0
49,49,0
49,50,0
49,51,0
49,52,0
49,53,0
49,54,0
49,55,0
49,56,1
49,57,1
49,58,1
49,59,1
49,60,1
49,61,1
49,62,1
49,63,1
49,64,1
49,65,0
49,66,0
49,67,0
49,68,0
49,69,0
49,70,1
49,71,1
49,72,1
49,73,1
49,74,0
49,75,0
49,76,0
49,77,0
49,78,0
49,79,0
49,80,0
49,81,0
49,82,0
49,83,0
49,84,0
49,85,0
49,86,0
49,87,0
49,88,1
49,89,1
49,90,1
49,91,1
49,92,1
49,93,0
49,94,0
49,95,0
49,96,0
49,97,0
49,98,1
49,99,1
49,100,1
49,101,1
49,102,0
49,103,0
49,104,0
49,105,0
49,106,0
49,107,1
49,108,1
49,109,1
49,110,1
49,111,1
49,112,0
49,113,0
49,114,0
49,115,0
49,116,0
49,117,0
49,118,0
49,119,0
49,120,0
49,121,1
49,122,1
49,123,1
49,124,1
49,125,1
49,126,0
49,127,0
49,128,0
49,129,0
49,130,0
49,131,0
49,132,0
49,133,0
49,134,0
49,135,1
49,136,1
49,137,1
49,138,1
49,139,1
49,140,0
49,141,0
49,142,0
49,143,0
49,144,1
49,145,1
49,146,1
49,147,1
49,148,1
49,149,1
49,150,1
49,151,1
49,152,1
49,153,1
49,154,1
49,155,1
49,156,1
49,157,1
49,158,1
49,159,1
49,160,1
49,161,1
49,162,1
49,163,1
49,164,1
49,165,1
49,166,1
49,167,1
49,168,1
49,169,1
49,170,1
49,171,1
49,172,1
49,173,1
49,174,1
49,175,1
49,176,1
49,177,1
49,178,1
49,179,1
49,180,1
49,181,0
49,182,0
49,183,0
49,184,0
49,185,0
49,186,1
49,187,1
49,188,1
49,189,1
49,190,1
49,191,1
49,192,1
49,193,1
49,194,1
49,195,0
49,196,0
49,197,0
49,198,0
49,199,0
50,0,0
50,1,0
50,2,0
50,3,0
50,4,0
50,5,0
50,6,0
50,7,0
50,8,0
50,9,0
50,10,0
50,11,0
50,12,0
50,13,0
50,14,0
50,15,0
50,16,0
50,17,0
50,18,0
50,19,1
50,20,1
50,21,1
50,22,1
50,23,1
50,24,1
50,25,1
50,26,1
50,27,1
50,28,0
50,29,0
50,30,0
50,31,0
50,32,0
50,33,0
50,34,0
50,35,0
50,36,0
50,37,1
50,38,1
50,39,1
50,40,1
50,41,1
50,42,0
50,43,0
50,44,0
50,45,0
50,46,0
50,47,0
50,48,0
50,49,0
50,50,0
50,51,0
50,52,0
50,53,0
50,54,0
50,55,0
50,56,1
50,57,1
50,58,1
50,59,1
50,60,1
50,61,1
50,62,1
50,63,1
50,64,1
50,65,0
50,66,0
50,67,0
50,68,0
50,69,0
50,70,1
50,71,1
50,72,1
50,73,1
50,74,0
50,75,0
50,76,0
50,77,0
50,78,0
50,79,0
50,80,0
50,81,0
50,82,0
50,83,0
50,84,0
50,85,0
50,86,0
50,87,0
50,88,1
50,89,1
50,90,1
50,91,1
50,92,1
50,93,0
50,94,0
50,95,0
50,96,0
50,97,0
50,98,1
50,99,1
50,100,1
50,101,1
50,102,0
50,103,0
50,104,0
50,105,0
50,106,0
50,107,1
50,108,1
50,109,1
50,110,1
50,111,1
50,112,0
50,113,0
50,114,0
50,115,0
50,116,0
50,117,0
50,118,0
50,119,0
50,120,0
50,121,1
50,122,1
50,123,1
50,124,1
50,125,1
50,126,0
50,127,0
50,128,0
50,129,0
50,130,0
50,131,0
50,132,0
50,133,0
50,134,0
50,135,1
50,136,1
50,137,1
50,138,1
50,139,1
50,140,0
50,141,0
50,142,0
50,143,0
50,144,1
50,145,1
50,146,1
50,147,1
50,148,1
50,149,1
50,150,1
50,151,1
50,152,1
50,153,1
50,154,1
50,155,1
50,156,1
50,157,1
50,158,1
50,159,1
50,160,1
50,161,1
50,162,1
50,163,1
50,164,1
50,165,1
50,166,1
50,167,1
50,168,1
50,169,1
50,170,1
50,171,1
50,172,1
50,173,1
50,174,1
50,175,1
50,176,1
50,177,1
50,178,1
50,179,1
50,180,1
50,181,0
50,182,0
50,183,0
50,184,0
50,185,0
50,186,1
50,187,1
50,188,1
50,189,1
50,190,1
50,191,1
50,192,1
50,193,1
50,194,1
50,195,0
50,196,0
50,197,0
50,198,0
50,199,0
51,0,0
51,1,0
51,2,0
51,3,0
51,4,0
51,5,1
51,6,1
51,7,1
51,8,1
51,9,0
51,10,0
51,11,0
51,12,0
51,13,0
51,14,1
51,15,1
51,16,1
51,17,1
51,18,1
51,19,0
51,20,0
51,21,0
51,22,0
51,23,1
51,24,1
51,25,1
51,26,1
51,27,1
51,28,1
51,29,1
51,30,1
51,31,1
51,32,1
51,33,1
51,34,1
51,35,1
51,36,1
51,37,1
51,38,1
51,39,1
51,40,1
51,41,1
51,42,1
51,43,1
51,44,1
51,45,1
51,46,1
51,47,0
51,48,0
51,49,0
51,50,0
51,51,0
51,52,0
51,53,0
51,54,0
51,55,0
51,56,1
51,57,1
51,58,1
51,59,1
51,60,0
51,61,0
51,62,0
51,63,0
51,64,0
51,65,0
51,66,0
51,67,0
51,68,0
51,69,0
51,70,0
51,71,0
51,72,0
51,73,0
51,74,1
51,75,1
51,76,1
51,77,1
51,78,1
51,79,1
51,80,1
51,81,1
51,82,1
51,83,1
51,84,0
51,85,0
51,86,0
51,87,0
51,88,1
51,89,1
51,90,1
51,91,1
51,92,1
51,93,0
51,94,0
51,95,0
51,96,0
51,97,0
51,98,0
51,99,0
51,100,0
51,101,0
51,102,0
51,103,0
51,104,0
51,105,0
51,106,0
51,107,1
51,108,1
51,109,1
51,110,1
51,111,1
51,112,0
51,113,0
51,114,0
51,115,0
51,116,0
51,117,0
51,118,0
51,119,0
51,120,0
51,121,1
51,122,1
51,123,1
51,124,1
51,125,1
51,126,1
51,127,1
51,128,1
51,129,1
51,130,1
51,131,1
51,132,1
51,133,1
51,134,1
51,135,0
51,136,0
51,137,0
51,138,0
51,139,0
51,140,0
51,141,0
51,142,0
51,143,0
51,144,1
51,145,1
51,146,1
51,147,1
51,148,1
51,149,0
51,150,0
51,151,0
51,152,0
51,153,1
51,154,1
51,155,1
51,156,1
51,157,1
51,158,1
51,159,1
51,160,1
51,161,1
51,162,1
51,163,0
51,164,0
51,165,0
51,166,0
51,167,1
51,168,1
51,169,1
51,170,1
51,171,1
51,172,0
51,173,0
51,174,0
51,175,0
51,176,0
51,177,0
51,178,0
51,179,0
51,180,0
51,181,0
51,182,0
51,183,0
51,184,0
51,185,0
51,186,0
51,187,0
51,188,0
51,189,0
51,190,0
51,191,0
51,192,0
51,193,0
51,194,0
51,195,0
51,196,0
51,197,0
51,198,0
51,199,0
52,0,0
52,1,0
52,2,0
52,3,0
52,4,0
52,5,1
52,6,1
52,7,1
52,8,1
52,9,0
52,10,0
52,11,0
52,12,0
52,13,0
52,14,1
52,15,1
52,16,1
52,17,1
52,18,1
52,19,0
52,20,0
52,21,0
52,22,0
52,23,1
52,24,1
52,25,1
52,26,1
52,27,1
52,28,1
52,29,1
52,30,1
52,31,1
52,32,1
52,33,1
52,34,1
52,35,1
52,36,1
52,37,1
52,38,1
52,39,1
52,40,1
52,41,1
52,42,1
52,43,1
52,44,1
52,45,1
52,46,1
52,47,0
52,48,0
52,49,0
52,50,0
52,51,0
52,52,0
52,53,0
52,54,0
52,55,0
52,56,1
52,57,1
52,58,1
52,59,1
52,60,0
52,61,0
52,62,0
52,63,0
52,64,0
52,65,0
52,66,0
52,67,0
52,68,0
52,69,0
52,70,0
52,71,0
52,72,0
52,73,0
52,74,1
52,75,1
52,76,1
52,77,1
52,78,1
52,79,1
52,80,1
52,81,1
52,82,1
52,83,1
52,84,0
52,85,0
52,86,0
52,87,0
52,88,1
52,89,1
52,90,1
52,91,1
52,92,1
52,93,0
52,94,0
52,95,0
52,96,0
52,97,0
52,98,0
52,99,0
52,100,0
52,101,0
52,102,0
52,103,0
52,104,0
52,105,0
52,106,0
52,107,1
52,108,1
52,109,1
52,110,1
52,111,1
52,112,0
52,113,0
52,114,0
52,115,0
52,116,0
52,117,0
52,118,0
52,119,0
52,120,0
52,121,1
52,122,1
52,123,1
52,124,1
52,125,1
52,126,1
52,127,1
52,128,1
52,129,1
52,130,1
52,131,1
52,132,1
52,133,1
52,134,1
52,135,0
52,136,0
52,137,0
52,138,0
52,139,0
52,140,0
52,141,0
52,142,0
52,143,0
52,144,1
52,145,1
52,146,1
52,147,1
52,148,1
52,149,0
52,150,0
52,151,0
52,152,0
52,153,1
52,154,1
52,155,1
52,156,1
52,157,1
52,158,1
52,159,1
52,160,1
52,161,1
52,162,1
52,163,0
52,164,0
52,165,0
52,166,0
52,167,1
52,168,1
52,169,1
52,170,1
52,171,1
52,172,0
52,173,0
52,174,0
52,175,0
52,176,0
52,177,0
52,178,0
52,179,0
52,180,0
52,181,0
52,182,0
52,183,0
52,184,0
52,185,0
52,186,0
52,187,0
52,188,0
52,189,0
52,190,0
52,191,0
52,192,0
52,193,0
52,194,0
52,195,0
52,196,0
52,197,0
52,198,0
52,199,0
53,0,0
53,1,0
53,2,0
53,3,0
53,4,0
53,5,1
53,6,1
53,7,1
53,8,1
53,9,0
53,10,0
53,11,0
53,12,0
53,13,0
53,14,1
53,15,1
53,16,1
53,17,1
53,18,1
53,19,0
53,20,0
53,21,0
53,22,0
53,23,1
53,24,1
53,25,1
53,26,1
53,27,1
53,28,1
53,29,1
53,30,1
53,31,1
53,32,1
53,33,1
53,34,1
53,35,1
53,36,1
53,37,1
53,38,1
53,39,1
53,40,1
53,41,1
53,42,1
53,43,1
53,44,1
53,45,1
53,46,1
53,47,0
53,48,0
53,49,0
53,50,0
53,51,0
53,52,0
53,53,0
53,54,0
53,55,0
53,56,1
53,57,1
53,58,1
53,59,1
53,60,0
53,61,0
53,62,0
53,63,0
53,64,0
53,65,0
53,66,0
53,67,0
53,68,0
53,69,0
53,70,0
53,71,0
53,72,0
53,73,0
53,74,1
53,75,1
53,76,1
53,77,1
53,78,1
53,79,1
53,80,1
53,81,1
53,82,1
53,83,1
53,84,0
53,85,0
53,86,0
53,87,0
53,88,1
53,89,1
53,90,1
53,91,1
53,92,1
53,93,0
53,94,0
53,95,0
53,96,0
53,97,0
53,98,0
53,99,0
53,100,0
53,101,0
53,102,0
53,103,0
53,104,0
53,105,0
53,106,0
53,107,1
53,108,1
53,109,1
53,110,1
53,111,1
53,112,0
53,113,0
53,114,0
53,115,0
53,116,0
53,117,0
53,118,0
53,119,0
53,120,0
53,121,1
53,122,1
53,123,1
53,124,1
53,125,1
53,126,1
53,127,1
53,128,1
53,129,1
53,130,1
53,131,1
53,132,1
53,133,1
53,134,1
53,135,0
53,136,0
53,137,0
53,138,0
53,139,0
53,140,0
53,141,0
53,142,0
53,143,0
53,144,1
53,145,1
53,146,1
53,147,1
53,148,1
53,149,0
53,150,0
53,151,0
53,152,0
53,153,1
53,154,1
53,155,1
53,156,1
53,157,1
53,158,1
53,159,1
53,160,1
53,161,1
53,162,1
53,163,0
53,164,0
53,165,0
53,166,0
53,167,1
53,168,1
53,169,1
53,170,1
53,171,1
53,172,0
53,173,0
53,174,0
53,175,0
53,176,0
53,177,0
53,178,0
53,179,0
53,180,0
53,181,0
53,182,0
53,183,0
53,184,0
53,185,0
53,186,0
53,187,0
53,188,0
53,189,0
53,190,0
53,191,0
53,192,0
53,193,0
53,194,0
53,195,0
53,196,0
53,197,0
53,198,0
53,199,0
54,0,0
54,1,0
54,2,0
54,3,0
54,4,0
54,5,1
54,6,1
54,7,1
54,8,1
54,9,0
54,10,0
54,11,0
54,12,0
54,13,0
54,14,1
54,15,1
54,16,1
54,17,1
54,18,1
54,19,0
54,20,0
54,21,0
54,22,0
54,23,1
54,24,1
54,25,1
54,26,1
54,27,1
54,28,1
54,29,1
54,30,1
54,31,1
54,32,1
54,33,1
54,34,1
54,35,1
54,36,1
54,37,1
54,38,1
54,39,1
54,40,1
54,41,1
54,42,1
54,43,1
54,44,1
54,45,1
54,46,1
54,47,0
54,48,0
54,49,0
54,50,0
54,51,0
54,52,0
54,53,0
54,54,0
54,55,0
54,56,1
54,57,1
54,58,1
54,59,1
54,60,0
54,61,0
54,62,0
54,63,0
54,64,0
54,65,0
54,66,0
54,67,0
54,68,0
54,69,0
54,70,0
54,71,0
54,72,0
54,73,0
54,74,1
54,75,1
54,76,1
54,77,1
54,78,1
54,79,1
54,80,1
54,81,1
54,82,1
54,83,1
54,84,0
54,85,0
54,86,0
54,87,0
54,88,1
54,89,1
54,90,1
54,91,1
54,92,1
54,93,0
54,94,0
54,95,0
54,96,0
54,97,0
54,98,0
54,99,0
54,100,0
54,101,0
54,102,0
54,103,0
54,104,0
54,105,0
54,106,0
54,107,1
54,108,1
54,109,1
54,110,1
54,111,1
54,112,0
54,113,0
54,114,0
54,115,0
54,116,0
54,117,0
54,118,0
54,119,0
54,120,0
54,121,1
54,122,1
54,123,1
54,124,1
54,125,1
54,126,1
54,127,1
54,128,1
54,129,1
54,130,1
54,131,1
54,132,1
54,133,1
54,134,1
54,135,0
54,136,0
54,137,0
54,138,0
54,139,0
54,140,0
54,141,0
54,142,0
54,143,0
54,144,1
54,145,1
54,146,1
54,147,1
54,148,1
54,149,0
54,150,0
54,151,0
54,152,0
54,153,1
54,154,1
54,155,1
54,156,1
54,157,1
54,158,1
54,159,1
54,160,1
54,161,1
54,162,1
54,163,0
54,164,0
54,165,0
54,166,0
54,167,1
54,168,1
54,169,1
54,170,1
54,171,1
54,172,0
54,173,0
54,174,0
54,175,0
54,176,0
54,177,0
54,178,0
54,179,0
54,180,0
54,181,0
54,182,0
54,183,0
54,184,0
54,185,0
54,186,0
54,187,0
54,188,0
54,189,0
54,190,0
54,191,0
54,192,0
54,193,0
54,194,0
54,195,0
54,196,0
54,197,0
54,198,0
54,199,0
55,0,0
55,1,0
55,2,0
55,3,0
55,4,0
55,5,1
55,6,1
55,7,1
55,8,1
55,9,0
55,10,0
55,11,0
55,12,0
55,13,0
55,14,1
55,15,1
55,16,1
55,17,1
55,18,1
55,19,0
55,20,0
55,21,0
55,22,0
55,23,1
55,24,1
55,25,1
55,26,1
55,27,1
55,28,1
55,29,1
55,30,1
55,31,1
55,32,1
55,33,1
55,34,1
55,35,1
55,36,1
55,37,1
55,38,1
55,39,1
55,40,1
55,41,1
55,42,1
55,43,1
55,44,1
55,45,1
55,46,1
55,47,0
55,48,0
55,49,0
55,50,0
55,51,0
55,52,0
55,53,0
